fecha_registro,id_planta,id_maquina,id_formula,numero_orden,corriente,temp_acond,presion_vapor,vapor,porcentaje_vapor,tiempo_proceso,retornando,humedad_real,durabilidad_real,kw_h_proceso
2026-03-12 21:28:25.231,2,304,3346,66026,266.981,78.958,25.168,585,28.797948073701843,0,0,0.0,26.37030618927973,33
2026-03-12 21:29:25.231,2,304,3346,66026,260.869,79.358,25.142,584,28.797948073701843,0,0,0.0,26.37030618927973,36
2026-03-12 21:30:25.231,2,304,3346,66026,264.731,79.17,25.135,581,28.797948073701843,0,0,0.0,26.37030618927973,39
2026-03-12 21:31:25.231,2,304,3346,66026,262.95,79.358,25.2,584,28.797948073701843,0,0,0.0,26.37030618927973,42
2026-03-12 21:32:25.231,2,304,3346,66026,255.938,79.27000000000001,25.129,579,28.797948073701843,0,0,0.0,26.37030618927973,45
2026-03-12 21:33:25.231,2,304,3346,66026,264.994,79.283,25.174,582,28.797948073701843,0,0,0.0,26.37030618927973,48
2026-03-12 21:34:25.231,2,304,3346,66026,255.506,79.18299999999999,25.181,583,28.797948073701843,0,0,0.0,26.37030618927973,51
2026-03-12 21:35:25.231,2,304,3346,66026,267.806,78.97,25.116,581,28.797948073701843,0,0,0.0,26.37030618927973,54
2026-03-12 21:36:25.231,2,304,3346,66026,255.338,78.857,25.168,582,28.797948073701843,0,0,0.0,26.37030618927973,57
2026-03-12 21:37:25.231,2,304,3346,66026,264.581,78.77000000000001,25.174,581,28.797948073701843,0,0,0.0,26.37030618927973,60
2026-03-12 21:38:25.231,2,304,3346,66026,260.494,78.857,25.174,583,28.797948073701843,0,0,0.0,26.37030618927973,63
2026-03-12 21:39:25.231,2,304,3346,66026,256.688,78.97,25.135,582,28.797948073701843,0,0,0.0,26.37030618927973,66
2026-03-12 21:40:25.231,2,304,3346,66026,266.7,79.07,25.148,581,28.797948073701843,0,0,0.0,26.37030618927973,69
2026-03-12 21:41:25.231,2,304,3346,66026,258.656,79.283,25.045,581,28.797948073701843,0,0,0.0,26.37030618927973,72
2026-03-12 21:42:25.231,2,304,3346,66026,265.65,79.25800000000001,25.11,583,28.797948073701843,0,0,0.0,26.37030618927973,75
2026-03-12 21:43:25.231,2,304,3346,66026,259.125,79.05799999999999,25.084,581,28.797948073701843,0,0,0.0,26.37030618927973,78
2026-03-12 21:44:25.231,2,304,3346,66026,260.419,79.07,25.097,583,28.797948073701843,0,0,0.0,26.37030618927973,81
2026-03-12 21:45:25.231,2,304,3346,66026,263.569,79.283,25.052,582,28.797948073701843,0,0,0.0,26.37030618927973,84
2026-03-12 21:46:25.231,2,304,3346,66026,254.831,79.458,25.013,581,28.797948073701843,0,0,0.0,26.37030618927973,87
2026-03-12 21:47:25.231,2,304,3346,66026,262.838,79.358,25.032,579,28.797948073701843,0,0,0.0,26.37030618927973,90
2026-03-12 21:48:25.231,2,304,3346,66026,264.806,79.471,25.077,580,28.797948073701843,0,0,0.0,26.37030618927973,93
2026-03-12 21:49:25.231,2,304,3346,66026,257.944,79.38300000000001,25.065,582,28.797948073701843,0,0,0.0,26.37030618927973,96
2026-03-12 21:50:25.231,2,304,3346,66026,266.175,79.17,24.948,580,28.797948073701843,0,0,0.0,26.37030618927973,99
2026-03-12 21:51:25.231,2,304,3346,66026,262.238,79.07,25.032,582,28.797948073701843,0,0,0.0,26.37030618927973,102
2026-03-12 21:52:25.231,2,304,3346,66026,261.844,79.18299999999999,25.045,581,28.797948073701843,0,0,0.0,26.37030618927973,105
2026-03-12 21:53:25.231,2,304,3346,66026,270.788,79.37100000000001,25.045,582,28.797948073701843,0,0,0.0,26.37030618927973,108
2026-03-12 21:54:25.231,2,304,3346,66026,259.088,79.283,25.032,581,28.797948073701843,0,0,0.0,26.37030618927973,111
2026-03-12 21:55:25.231,2,304,3346,66026,265.444,79.358,25.052,581,28.797948073701843,0,0,0.0,26.37030618927973,114
2026-03-12 21:56:25.231,2,304,3346,66026,264.394,79.458,25.032,580,28.797948073701843,0,0,0.0,26.37030618927973,117
2026-03-12 21:57:25.231,2,304,3346,66026,309.394,78.97,25.071,583,28.797948073701843,0,0,0.0,26.37030618927973,120
2026-03-12 21:58:25.231,2,304,3346,66026,264.263,78.983,25.084,581,28.797948073701843,0,0,0.0,26.37030618927973,124
2026-03-12 21:59:25.231,2,304,3346,66026,259.669,78.782,25.071,579,28.797948073701843,0,0,0.0,26.37030618927973,127
2026-03-12 22:00:25.231,2,304,3346,66026,257.044,79.55799999999999,25.052,583,28.797948073701843,0,0,0.0,26.37030618927973,130
2026-03-12 22:01:25.231,2,304,3346,66026,261.319,79.98400000000001,25.039,581,28.797948073701843,0,0,0.0,26.37030618927973,133
2026-03-12 22:02:25.231,2,304,3346,66026,256.781,79.75800000000001,25.045,582,28.797948073701843,0,0,0.0,26.37030618927973,136
2026-03-12 22:03:25.231,2,304,3346,66026,266.719,79.821,25.045,582,28.797948073701843,0,0,0.0,26.37030618927973,139
2026-03-12 22:04:25.231,2,304,3346,66026,258.469,79.783,25.032,582,28.797948073701843,0,0,0.0,26.37030618927973,142
2026-03-12 22:05:25.231,2,304,3346,66026,260.456,79.471,25.077,580,28.797948073701843,0,0,0.0,26.37030618927973,145
2026-03-12 22:06:25.231,2,304,3346,66026,261.431,79.55799999999999,25.077,581,28.797948073701843,0,0,0.0,26.37030618927973,148
2026-03-12 22:07:25.231,2,304,3346,66026,258.45,79.458,25.052,580,28.797948073701843,0,0,0.0,26.37030618927973,151
2026-03-12 22:08:25.231,2,304,3346,66026,267.731,79.458,25.052,581,28.797948073701843,0,0,0.0,26.37030618927973,154
2026-03-12 22:09:25.231,2,304,3346,66026,258.094,79.17,25.084,582,28.797948073701843,0,0,0.0,26.37030618927973,157
2026-03-12 22:10:25.231,2,304,3346,66026,267.881,79.483,25.045,581,28.797948073701843,0,0,0.0,26.37030618927973,160
2026-03-12 22:11:25.231,2,304,3346,66026,254.1,79.158,25.052,582,28.797948073701843,0,0,0.0,26.37030618927973,163
2026-03-12 22:12:25.231,2,304,3346,66026,267.506,79.458,25.052,580,28.797948073701843,0,0,0.0,26.37030618927973,166
2026-03-12 22:13:25.231,2,304,3346,66026,257.55,79.17,25.0,579,28.797948073701843,0,0,0.0,26.37030618927973,169
2026-03-12 22:14:25.231,2,304,3346,66026,258.506,79.49600000000001,25.006,580,28.797948073701843,0,0,0.0,26.37030618927973,172
2026-03-12 22:15:25.231,2,304,3346,66026,259.238,79.68299999999999,24.968,580,28.797948073701843,0,0,0.0,26.37030618927973,175
2026-03-12 22:16:25.231,2,304,3346,66026,259.819,79.283,24.968,579,28.797948073701843,0,0,0.0,26.37030618927973,178
2026-03-12 22:17:25.231,2,304,3346,66026,263.963,79.458,24.981,578,28.797948073701843,0,0,0.0,26.37030618927973,181
2026-03-12 22:18:25.231,2,304,3346,66026,258.038,79.55799999999999,24.981,579,28.797948073701843,0,0,0.0,26.37030618927973,184
2026-03-12 22:19:25.231,2,304,3346,66026,261.113,79.583,24.981,581,28.797948073701843,0,0,0.0,26.37030618927973,186
2026-03-12 22:20:25.231,2,304,3346,66026,259.519,79.358,24.948,580,28.797948073701843,0,0,0.0,26.37030618927973,189
2026-03-12 22:21:25.231,2,304,3346,66026,265.238,79.458,24.858,578,28.797948073701843,0,0,0.0,26.37030618927973,192
2026-03-12 22:22:25.231,2,304,3346,66026,262.575,79.17,24.916,579,28.797948073701843,0,0,0.0,26.37030618927973,195
2026-03-12 22:23:25.231,2,304,3346,66026,264.188,79.771,24.955,578,28.797948073701843,0,0,0.0,26.37030618927973,198
2026-03-12 22:24:25.231,2,304,3346,66026,261.863,79.85900000000001,24.858,579,28.797948073701843,0,0,0.0,26.37030618927973,201
2026-03-12 22:25:25.231,2,304,3346,66026,261.394,79.846,24.89,578,28.797948073701843,0,0,0.0,26.37030618927973,204
2026-03-12 22:26:25.231,2,304,3346,66026,262.538,79.571,24.877,578,28.797948073701843,0,0,0.0,26.37030618927973,207
2026-03-12 22:27:25.231,2,304,3346,66026,254.138,79.18299999999999,24.877,577,28.797948073701843,0,0,0.0,26.37030618927973,210
2026-03-12 22:28:25.231,2,304,3346,66026,263.55,79.25800000000001,24.794,576,28.797948073701843,0,0,0.0,26.37030618927973,213
2026-03-12 22:29:25.231,2,304,3346,66026,251.381,79.55799999999999,24.806,578,28.797948073701843,0,0,0.0,26.37030618927973,216
2026-03-12 22:30:25.231,2,304,3346,66026,260.288,79.571,24.813,575,28.797948073701843,0,0,0.0,26.37030618927973,219
2026-03-12 22:31:25.231,2,304,3346,66026,261.731,79.446,24.755,573,28.797948073701843,0,0,0.0,26.37030618927973,222
2026-03-12 22:32:25.231,2,304,3346,66026,266.813,79.75800000000001,24.884,575,28.797948073701843,0,0,0.0,26.37030618927973,225
2026-03-12 22:33:25.231,2,304,3346,66026,271.744,80.15899999999999,24.813,577,28.797948073701843,0,0,0.0,26.37030618927973,229
2026-03-12 22:34:25.231,2,304,3346,66026,258.45,80.184,24.955,578,28.797948073701843,0,0,0.0,26.37030618927973,232
2026-03-12 22:35:25.231,2,304,3346,66026,260.231,79.959,24.916,578,28.797948073701843,0,0,0.0,26.37030618927973,235
2026-03-12 22:36:25.231,2,304,3346,66026,257.288,79.959,24.852,578,28.797948073701843,0,0,0.0,26.37030618927973,238
2026-03-12 22:37:25.231,2,304,3346,66026,260.363,79.583,24.813,577,28.797948073701843,0,0,0.0,26.37030618927973,241
2026-03-12 22:38:25.231,2,304,3346,66026,258.488,79.67099999999999,24.89,578,28.797948073701843,0,0,0.0,26.37030618927973,243
2026-03-12 22:39:25.231,2,304,3346,66026,256.313,79.458,24.813,575,28.797948073701843,0,0,0.0,26.37030618927973,246
2026-03-12 22:40:25.231,2,304,3346,66026,261.619,79.658,24.89,578,28.797948073701843,0,0,0.0,26.37030618927973,249
2026-03-12 22:41:25.231,2,304,3346,66026,255.919,78.87,24.884,577,28.797948073701843,0,0,0.0,26.37030618927973,252
2026-03-12 22:42:25.231,2,304,3346,66026,261.9,78.757,24.877,575,28.797948073701843,0,0,0.0,26.37030618927973,255
2026-03-12 22:43:25.231,2,304,3346,66026,254.25,78.983,24.781,573,28.797948073701843,0,0,0.0,26.37030618927973,258
2026-03-12 22:44:25.231,2,304,3346,66026,262.256,79.38300000000001,24.819,577,28.797948073701843,0,0,0.0,26.37030618927973,261
2026-03-12 22:45:25.231,2,304,3346,66026,255.038,79.67099999999999,24.806,573,28.797948073701843,0,0,0.0,26.37030618927973,264
2026-03-12 22:46:25.231,2,304,3346,66026,260.231,79.358,24.755,574,28.797948073701843,0,0,0.0,26.37030618927973,267
2026-03-12 22:47:25.231,2,304,3346,66026,255.619,79.458,24.794,576,28.797948073701843,0,0,0.0,26.37030618927973,270
2026-03-12 22:48:25.231,2,304,3346,66026,256.613,79.571,24.826,575,28.797948073701843,0,0,0.0,26.37030618927973,273
2026-03-12 22:49:25.231,2,304,3346,66026,260.569,79.68299999999999,24.826,574,28.797948073701843,0,0,0.0,26.37030618927973,276
2026-03-12 22:50:25.231,2,304,3346,66026,261.6,79.55799999999999,24.877,578,28.797948073701843,0,0,0.0,26.37030618927973,279
2026-03-12 22:51:25.231,2,304,3346,66026,269.063,79.658,24.852,577,28.797948073701843,0,0,0.0,26.37030618927973,282
2026-03-12 22:52:25.231,2,304,3346,66026,257.119,79.771,24.845,574,28.797948073701843,0,0,0.0,26.37030618927973,285
2026-03-12 22:53:25.231,2,304,3346,66026,260.963,79.771,24.884,577,28.797948073701843,0,0,0.0,26.37030618927973,288
2026-03-12 22:54:25.231,2,304,3346,66026,248.344,79.87100000000001,24.955,577,28.797948073701843,0,0,0.0,26.37030618927973,291
2026-03-12 22:55:25.231,2,304,3346,66026,245.119,79.87100000000001,24.916,578,28.797948073701843,0,0,0.0,26.37030618927973,297
2026-03-12 22:56:25.231,2,304,3346,66026,249.206,79.85900000000001,24.955,578,28.797948073701843,0,0,0.0,26.37030618927973,299
2026-03-12 22:57:25.231,2,304,3346,66026,251.588,79.85900000000001,24.955,579,28.797948073701843,0,0,0.0,26.37030618927973,302
2026-03-12 22:58:25.231,2,304,3346,66026,249.581,80.15899999999999,25.052,579,28.797948073701843,0,0,0.0,26.37030618927973,305
2026-03-12 22:59:25.231,2,304,3346,66026,256.744,80.184,25.181,581,28.797948073701843,0,0,0.0,26.37030618927973,308
2026-03-12 23:00:25.231,2,303,3346,66029,127.575,72.876,64.955,391,28.797948073701843,0,1,0.0,26.37030618927973,1
2026-03-12 23:01:25.231,2,304,3346,66026,252.244,80.27199999999999,25.206,582,28.797948073701843,0,0,0.0,26.37030618927973,311
2026-03-12 23:02:25.231,2,303,3346,66029,127.688,74.137,64.94800000000001,390,28.797948073701843,0,1,0.0,26.37030618927973,3
2026-03-12 23:03:25.231,2,304,3346,66026,254.25,80.259,25.129,582,28.797948073701843,0,0,0.0,26.37030618927973,314
2026-03-12 23:04:25.231,2,303,3346,66029,130.969,74.97,64.606,396,28.797948073701843,0,1,0.0,26.37030618927973,4
2026-03-12 23:05:25.231,2,304,3346,66026,247.35,80.47200000000001,25.213,583,28.797948073701843,0,0,0.0,26.37030618927973,317
2026-03-12 23:06:25.231,2,303,3346,66029,132.019,75.309,64.90299999999999,386,28.797948073701843,0,1,0.0,26.37030618927973,6
2026-03-12 23:07:25.231,2,304,3346,66026,250.163,80.184,25.232,582,28.797948073701843,0,0,0.0,26.37030618927973,320
2026-03-12 23:08:25.231,2,303,3346,66029,133.688,75.305,64.884,384,28.797948073701843,0,1,0.0,26.37030618927973,7
2026-03-12 23:09:25.231,2,304,3346,66026,177.45,81.285,25.206,585,28.797948073701843,0,0,0.0,26.37030618927973,322
2026-03-12 23:10:25.231,2,303,3346,66029,134.531,75.325,64.852,384,28.797948073701843,0,1,0.0,26.37030618927973,9
2026-03-12 23:11:25.231,2,304,3346,66026,163.838,87.956,27.787,2,28.797948073701843,0,0,0.0,26.37030618927973,324
2026-03-12 23:12:25.231,2,303,3346,66029,133.163,75.122,64.858,385,28.797948073701843,0,1,0.0,26.37030618927973,10
2026-03-12 23:13:25.231,2,304,3346,66026,151.538,85.59,27.703,2,28.797948073701843,0,0,0.0,26.37030618927973,326
2026-03-12 23:14:25.231,2,303,3346,66029,136.163,75.87,64.277,390,28.797948073701843,0,1,0.0,26.37030618927973,12
2026-03-12 23:15:25.231,2,304,3346,66026,143.831,81.661,27.832,2,28.797948073701843,0,0,0.0,26.37030618927973,328
2026-03-12 23:16:25.231,2,303,3346,66029,133.313,75.85,64.503,390,28.797948073701843,0,1,0.0,26.37030618927973,14
2026-03-12 23:17:25.231,2,304,3346,66026,140.156,77.856,28.026,2,28.797948073701843,0,0,0.0,26.37030618927973,329
2026-03-12 23:18:25.231,2,303,3346,66029,134.419,75.31700000000001,64.32300000000001,388,28.797948073701843,0,1,0.0,26.37030618927973,15
2026-03-12 23:19:25.231,2,304,3346,66026,138.188,74.765,27.968,2,28.797948073701843,0,0,0.0,26.37030618927973,331
2026-03-12 23:20:25.231,2,303,3346,66029,133.556,75.146,63.871,390,28.797948073701843,0,1,0.0,26.37030618927973,17
2026-03-12 23:21:25.231,2,304,3346,66026,137.194,72.275,27.845,2,28.797948073701843,0,0,0.0,26.37030618927973,332
2026-03-12 23:22:25.231,2,303,3346,66029,133.65,75.61699999999999,64.87100000000001,397,28.797948073701843,0,1,0.0,26.37030618927973,18
2026-03-12 23:23:25.231,2,304,3346,66026,136.706,70.25999999999999,27.935,2,28.797948073701843,0,0,0.0,26.37030618927973,334
2026-03-12 23:24:25.231,2,303,3346,66029,133.444,76.337,65.51599999999999,388,28.797948073701843,0,1,0.0,26.37030618927973,20
2026-03-12 23:25:25.231,2,304,3346,66026,137.006,68.75800000000001,27.916,2,28.797948073701843,0,0,0.0,26.37030618927973,335
2026-03-12 23:26:25.231,2,303,3346,66029,134.925,76.057,65.187,387,28.797948073701843,0,1,0.0,26.37030618927973,1
2026-03-12 23:27:25.231,2,304,3346,66026,137.156,67.481,27.929,2,28.797948073701843,0,0,0.0,26.37030618927973,337
2026-03-12 23:28:25.231,2,303,3346,66029,137.156,76.084,65.0,394,28.797948073701843,0,1,0.0,26.37030618927973,3
2026-03-12 23:29:25.231,2,304,3346,66026,136.031,66.568,27.942,2,28.797948073701843,0,0,0.0,26.37030618927973,339
2026-03-12 23:30:25.231,2,303,3346,66029,135.844,76.602,65.445,395,28.797948073701843,0,1,0.0,26.37030618927973,4
2026-03-12 23:31:25.231,2,304,3346,66026,133.706,65.654,27.91,2,28.797948073701843,0,0,0.0,26.37030618927973,340
2026-03-12 23:32:25.231,2,303,3346,66029,134.231,76.44200000000001,66.032,393,28.797948073701843,0,1,0.0,26.37030618927973,6
2026-03-12 23:33:25.231,2,304,3346,66026,134.4,64.953,27.942,2,28.797948073701843,0,0,0.0,26.37030618927973,342
2026-03-12 23:34:25.231,2,303,3346,66029,137.906,76.345,65.245,396,28.797948073701843,0,1,0.0,26.37030618927973,7
2026-03-12 23:35:25.231,2,304,3346,66026,136.406,64.36500000000001,27.942,2,28.797948073701843,0,0,0.0,26.37030618927973,343
2026-03-12 23:36:25.231,2,303,3346,66029,136.781,76.275,65.316,395,28.797948073701843,0,1,0.0,26.37030618927973,9
2026-03-12 23:37:25.231,2,304,3346,66026,136.294,63.564,27.948,2,28.797948073701843,0,0,0.0,26.37030618927973,345
2026-03-12 23:38:25.231,2,303,3346,66029,134.588,76.259,64.8,393,28.797948073701843,0,1,0.0,26.37030618927973,10
2026-03-12 23:39:25.231,2,304,3346,66026,138.113,63.051,27.974,2,28.797948073701843,0,0,0.0,26.37030618927973,346
2026-03-12 23:40:25.231,2,303,3346,66029,138.15,76.247,64.6,387,28.797948073701843,0,1,0.0,26.37030618927973,12
2026-03-12 23:41:25.231,2,304,3346,66026,139.106,62.363,27.929,2,28.797948073701843,0,0,0.0,26.37030618927973,348
2026-03-12 23:42:25.231,2,303,3346,66029,137.888,76.60499999999999,65.065,391,28.797948073701843,0,1,0.0,26.37030618927973,14
2026-03-12 23:43:25.231,2,304,3346,66026,138.581,61.862,27.903,2,28.797948073701843,0,0,0.0,26.37030618927973,349
2026-03-12 23:44:25.231,2,303,3346,66029,135.994,76.625,65.561,395,28.797948073701843,0,1,0.0,26.37030618927973,15
2026-03-12 23:45:25.231,2,304,3346,66026,135.825,61.262,27.865,2,28.797948073701843,0,0,0.0,26.37030618927973,351
2026-03-12 23:46:25.231,2,303,3346,66029,135.675,76.32900000000001,65.729,393,28.797948073701843,0,1,0.0,26.37030618927973,17
2026-03-12 23:47:25.231,2,304,3346,66026,137.194,60.849,27.935,2,28.797948073701843,0,0,0.0,26.37030618927973,353
2026-03-12 23:48:25.231,2,303,3346,66029,138.113,76.31700000000001,65.94800000000001,395,28.797948073701843,0,1,0.0,26.37030618927973,18
2026-03-12 23:49:25.231,2,304,3346,66026,138.544,60.548,27.935,2,28.797948073701843,0,0,0.0,26.37030618927973,354
2026-03-12 23:50:25.231,2,303,3346,66029,136.894,76.158,65.94800000000001,395,28.797948073701843,0,1,0.0,26.37030618927973,20
2026-03-12 23:51:25.231,2,304,3346,66026,139.8,60.06,27.942,2,28.797948073701843,0,0,0.0,26.37030618927973,356
2026-03-12 23:52:25.231,2,303,3346,66029,125.194,76.40299999999999,66.4,398,28.797948073701843,1,1,0.0,26.37030618927973,21
2026-03-12 23:53:25.231,2,304,3346,66026,142.688,59.159,27.877,2,28.797948073701843,0,0,0.0,26.37030618927973,357
2026-03-12 23:54:25.231,2,303,3346,66029,128.494,77.51599999999999,66.032,395,28.797948073701843,2,1,0.0,26.37030618927973,23
2026-03-12 23:55:25.231,2,304,3346,66026,140.738,58.158,27.91,2,28.797948073701843,0,0,0.0,26.37030618927973,359
2026-03-12 23:56:25.231,2,303,3346,66029,139.5,78.237,66.6,400,28.797948073701843,3,1,0.0,26.37030618927973,24
2026-03-12 23:57:25.231,2,304,3346,66026,138.544,58.07,27.903,2,28.797948073701843,0,0,0.0,26.37030618927973,361
2026-03-12 23:58:25.231,2,303,3346,66029,144.45,76.465,66.05799999999999,400,28.797948073701843,4,1,0.0,26.37030618927973,26
2026-03-12 23:59:25.231,2,304,3346,66026,138.131,58.158,27.897,2,28.797948073701843,0,0,0.0,26.37030618927973,362
2026-03-13 00:00:25.231,2,303,3346,66029,142.969,74.858,66.477,398,28.797948073701843,5,1,0.0,26.37030618927973,28
2026-03-13 00:01:25.231,2,304,3346,66026,137.719,58.371,27.871,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:02:25.231,2,303,3346,66029,142.294,74.464,66.832,400,28.797948073701843,6,1,0.0,26.37030618927973,29
2026-03-13 00:03:25.231,2,304,3346,66026,0.488,57.745,27.929,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:04:25.231,2,303,3346,66029,142.088,74.375,66.884,400,28.797948073701843,7,1,0.0,26.37030618927973,31
2026-03-13 00:05:25.231,2,304,3346,66026,0.488,59.847,27.897,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:06:25.231,2,303,3346,66029,147.525,73.616,66.806,399,28.797948073701843,8,1,0.0,26.37030618927973,33
2026-03-13 00:07:25.231,2,304,3346,66026,0.488,59.847,27.852,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:08:25.231,2,303,3346,66029,142.856,72.759,67.161,399,28.797948073701843,9,1,0.0,26.37030618927973,34
2026-03-13 00:09:25.231,2,304,3346,66026,0.488,60.16,27.8,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:10:25.231,2,303,3346,66029,133.106,73.96600000000001,65.832,411,28.797948073701843,10,1,0.0,26.37030618927973,36
2026-03-13 00:11:25.231,2,304,3346,66026,0.469,59.86,27.819,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:12:25.231,2,303,3346,66029,133.931,76.173,66.187,401,28.797948073701843,10,1,0.0,26.37030618927973,37
2026-03-13 00:13:25.231,2,304,3346,66026,0.488,59.747,27.942,2,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:14:25.231,2,303,3346,66029,135.731,78.25999999999999,66.342,396,28.797948073701843,10,0,0.0,26.37030618927973,39
2026-03-13 00:15:25.231,2,304,3346,66026,0.488,59.547,27.839,1,28.797948073701843,0,0,0.0,26.37030618927973,364
2026-03-13 00:16:25.231,2,303,3346,66029,138.263,77.35300000000001,65.794,396,28.797948073701843,11,0,0.0,26.37030618927973,40
2026-03-13 00:17:25.231,2,304,3346,66026,0.45,59.472,27.819,2,28.797948073701843,0,0,0.0,26.37030618927973,364
